상가업소번호	상호명	상권업종대분류명	상권업종중분류명	상권업종소분류명	지번주소	도로명	구우편번호	신우편번호	경도	위도
12098447	진떡볶이	음식	분식	라면김밥분식	서울특별시 강북구 미아동 791-1771	서울특별시 강북구 인수봉로	142823	1190	127.0122205	37.62489669
12098176	투고	음식	커피점/카페	커피전문점/카페/다방	서울특별시 동대문구 회기동 2-15	서울특별시 동대문구 경희대로4길	130872	2452	127.0550105	37.59159328
12280132	김밥플러스	음식	분식	라면김밥분식	서울특별시 마포구 도화동 182-11	서울특별시 마포구 도화길	121812	4169	126.9506866	37.54165933
12284800	손맛김밥	음식	분식	라면김밥분식	서울특별시 종로구 통인동 10-3	서울특별시 종로구 자하문로15길	110043	3036	126.9699285	37.58075375
12268726	빨간오뎅	음식	분식	라면김밥분식	서울특별시 관악구 봉천동 502-4	서울특별시 관악구 양녕로	151840	8751	126.9464957	37.48642388
12278857	만모커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 중구 남창동 34-77	서울특별시 중구 남대문시장길	100804	4528	126.9766437	37.55997109
12259753	카페지붕아래	음식	커피점/카페	커피전문점/카페/다방	서울특별시 양천구 목동 724-8	서울특별시 양천구 목동중앙남로	158814	7958	126.866032	37.53876828
12287747	RAGDADCAFE	음식	커피점/카페	커피전문점/카페/다방	서울특별시 동작구 본동 404-1	서울특별시 동작구 노량진로18길	156813	6916	126.9510772	37.51215356
12308371	신전떡볶이	음식	분식	떡볶이전문	서울특별시 성북구 정릉동 396-41	서울특별시 성북구 보국문로11길	136850	2710	127.0087557	37.60855888
12283883	은하닭치킨	음식	닭/오리요리	후라이드/양념치킨	서울특별시 성북구 장위동 68-225	서울특별시 성북구 장월로12길	136829	2769	127.050787	37.6120761
12319630	데이트카페	음식	커피점/카페	커피전문점/카페/다방	서울특별시 관악구 신림동 1640-44	서울특별시 관악구 신림로	151930	8776	126.9295351	37.48321686
12098361	또래오래	음식	닭/오리요리	후라이드/양념치킨	서울특별시 영등포구 여의도동 54-7	서울특별시 영등포구 여의대방로68길	150895	7343	126.9328654	37.51775712
12293448	오떡순	음식	분식	라면김밥분식	서울특별시 금천구 시흥동 873-36	서울특별시 금천구 시흥대로62길	153857	8624	126.9022546	37.45671894
12259984	김밥천구	음식	분식	라면김밥분식	서울특별시 강동구 길동 356-8	서울특별시 강동구 천중로52길	134812	5343	127.1435088	37.53971926
12260029	신라다방	음식	커피점/카페	커피전문점/카페/다방	서울특별시 구로구 구로동 730-74	서울특별시 구로구 구로동로26길	152871	8311	126.8844463	37.49060278
12283720	계희커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 중구 인현동2가 192-3	서울특별시 중구 퇴계로41길	100282	4556	126.9954258	37.56384469
12286277	영동떡볶이	음식	분식	떡볶이전문	서울특별시 광진구 자양동 246-111	서울특별시 광진구 동일로10길	143842	5080	127.0633591	37.53799343
12263244	마더스커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 관악구 신림동 1638-5	서울특별시 관악구 신림로59길	151930	8776	126.9289527	37.48282413
12263810	미도김밥	음식	분식	라면김밥분식	서울특별시 강남구 압구정동 454	서울특별시 강남구 압구정로29길	135903	6004	127.0283897	37.53227755
12098063	놀숲	음식	커피점/카페	커피전문점/카페/다방	서울특별시 광진구 화양동 2-22	서울특별시 광진구 능동로	143914	5010	127.0724773	37.54454396
12263464	인아네분식	음식	분식	라면김밥분식	서울특별시 강북구 수유동 50-77	서울특별시 강북구 도봉로71길	142874	1114	127.0223067	37.63152221
12307806	북한산칼국수	음식	분식	국수/만두/칼국수	서울특별시 성북구 정릉동 396-41	서울특별시 성북구 보국문로11길	136850	2710	127.0087557	37.60855888
12308750	아뿔사치킨	음식	닭/오리요리	후라이드/양념치킨	서울특별시 광진구 자양동 246-111	서울특별시 광진구 동일로10길	143842	5080	127.0633591	37.53799343
12264085	불떡	음식	분식	라면김밥분식	서울특별시 영등포구 대림동 906-34	서울특별시 영등포구 도림로64길	150820	7427	126.9052438	37.49666316
12315495	화덕피자피송	음식	패스트푸드	피자전문	서울특별시 강남구 개포동 186-4	서울특별시 강남구 개포로82길	135994	6329	127.0677411	37.48865026
12098147	우리카페	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강동구 상일동 341-13	서울특별시 강동구 천호대로221길	134838	5283	127.1727812	37.54802845
12097823	분식대장	음식	분식	라면김밥분식	서울특별시 관악구 신림동 1638-19	서울특별시 관악구 신림로	151930	8776	126.9295285	37.48288341
12294033	하림통닭	음식	닭/오리요리	후라이드/양념치킨	서울특별시 은평구 응암동 754-1	서울특별시 은평구 응암로4길	122952	3480	126.9177274	37.58678313
12305983	한순자칼국수	음식	분식	국수/만두/칼국수	서울특별시 중구 남창동 48-12	서울특별시 중구 남대문시장4길	100804	4529	126.9773216	37.55840014
12306041	그튀김	음식	분식	라면김밥분식	서울특별시 도봉구 쌍문동 94-29	서울특별시 도봉구 도봉로113길	132864	1443	127.0329534	37.64836018
12308857	별떡볶이	음식	분식	떡볶이전문	서울특별시 성북구 정릉동 396-41	서울특별시 성북구 보국문로11길	136850	2710	127.0087557	37.60855888
12304415	훼미리치킨	음식	닭/오리요리	후라이드/양념치킨	서울특별시 마포구 아현동 345-5	서울특별시 마포구 굴레방로9길	121859	4115	126.9525593	37.55662424
12098333	스피드박스	음식	분식	라면김밥분식	서울특별시 강남구 논현동 224-17	서울특별시 강남구 논현로118길	135010	6107	127.0345787	37.51032462
12097853	수라방	음식	제과제빵떡케익	제과점	서울특별시 노원구 월계동 333-1	서울특별시 노원구 마들로3길	139842	1906	127.0619664	37.62650103
12316909	곤드레국수집	음식	분식	국수/만두/칼국수	서울특별시 강남구 개포동 186-7	서울특별시 강남구 개포로82길	135994	6329	127.0685636	37.48889102
12261642	전빵	음식	제과제빵떡케익	제과점	서울특별시 송파구 석촌동 275-14	서울특별시 송파구 송파대로37길	138846	5696	127.1084754	37.50075055
12289291	새벽닭	음식	닭/오리요리	후라이드/양념치킨	서울특별시 종로구 창신동 580-1	서울특별시 종로구 종로51길	110542	3106	127.0117211	37.57274037
12283336	엄마손칼국수	음식	분식	국수/만두/칼국수	서울특별시 광진구 중곡동 580-1	서울특별시 광진구 답십리로	143909	4901	127.0812564	37.57147289
12097803	추로바니	음식	패스트푸드	패스트푸드	서울특별시 영등포구 영등포동4가 434-5	서울특별시 영등포구 영중로	150985	7305	126.9055549	37.51718283
12097893	꽃을바치는시간	음식	커피점/카페	커피전문점/카페/다방	서울특별시 종로구 명륜3가 1-220	서울특별시 종로구 창경궁로27길	110811	3073	126.9962903	37.5829271
12098396	옛날통닭	음식	닭/오리요리	후라이드/양념치킨	서울특별시 도봉구 방학동 689	서울특별시 도봉구 방학로	132020	1344	127.0394146	37.66316287
12098404	서초역김밥	음식	분식	라면김밥분식	서울특별시 서초구 서초동 1542-1	서울특별시 서초구 서초대로	137070	6647	127.0082244	37.49147249
12286668	헤븐거피숍	음식	커피점/카페	커피전문점/카페/다방	서울특별시 관악구 신림동 1639-23	서울특별시 관악구 남부순환로	151930	8776	126.9280801	37.48375331
12096510	이시루	음식	제과제빵떡케익	제과점	서울특별시 마포구 아현동 327-3	서울특별시 마포구 굴레방로9길	121859	4116	126.9553641	37.55677524
12097791	만화카페툰	음식	커피점/카페	커피전문점/카페/다방	서울특별시 송파구 거여동 36-4	서울특별시 송파구 오금로	138110	5768	127.1465068	37.49309308
12098414	매머드커피익스프레스노량진점	음식	커피점/카페	커피전문점/카페/다방	서울특별시 동작구 노량진동 89-2	서울특별시 동작구 노량진로14다길	156050	6923	126.9437781	37.51238586
12317014	애드치킨밭	음식	닭/오리요리	후라이드/양념치킨	서울특별시 성북구 정릉동 396-41	서울특별시 성북구 보국문로11길	136850	2710	127.0087557	37.60855888
12290583	홍두께칼국수	음식	분식	국수/만두/칼국수	서울특별시 강북구 미아동 701-3	서울특별시 강북구 솔샘로	142821	1189	127.0190765	37.62041266
12283696	커피볶는고양이커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 은평구 갈현동 452-31	서울특별시 은평구 연서로29길	122959	3331	126.9176739	37.61939998
12097880	환공어묵베이커리관악은천점	음식	제과제빵떡케익	제과점	서울특별시 관악구 봉천동 501-1	서울특별시 관악구 양녕로	151050	8715	126.9465861	37.48723563
12263986	준호네떡볶이	음식	분식	떡볶이전문	서울특별시 동작구 상도동 488	서울특별시 동작구 상도로	156881	6978	126.9534955	37.49692927
12282716	피자빨간고수	음식	패스트푸드	피자전문	서울특별시 성북구 장위동 68-225	서울특별시 성북구 장월로12길	136829	2769	127.050787	37.6120761
12286003	이맛치킨피자	음식	패스트푸드	피자전문	서울특별시 성북구 정릉동 396-41	서울특별시 성북구 보국문로11길	136850	2710	127.0087557	37.60855888
12277654	녹차호떡	음식	분식	라면김밥분식	서울특별시 마포구 망원동 486-6	서울특별시 마포구 망원로8길	121900	4011	126.9060845	37.5568245
12287801	치킨필레오	음식	닭/오리요리	후라이드/양념치킨	서울특별시 성북구 길음동 535-8	서울특별시 성북구 동소문로	136802	2721	127.0215732	37.60277305
12098484	고트레	음식	커피점/카페	커피전문점/카페/다방	서울특별시 강남구 역삼동 785-16	서울특별시 강남구 도곡로	135080	6230	127.0457327	37.49424131
12098487	오뚜기치킨	음식	분식	라면김밥분식	서울특별시 영등포구 여의도동 54-7	서울특별시 영등포구 여의대방로68길	150895	7343	126.9328654	37.51775712
12282907	부암동치킨	음식	닭/오리요리	후라이드/양념치킨	서울특별시 종로구 통인동 109-2	서울특별시 종로구 자하문로	110043	3036	126.9708571	37.58074383
12276951	금호닭	음식	닭/오리요리	후라이드/양념치킨	서울특별시 성동구 금호동3가 339-1	서울특별시 성동구 금호산2길	133805	4730	127.0227546	37.54879233
12097965	슈퍼리치	음식	커피점/카페	커피전문점/카페/다방	서울특별시 영등포구 당산동2가 30-9	서울특별시 영등포구 영등포로	150042	7263	126.8919181	37.52216458
12325742	준베이커리	음식	제과제빵떡케익	제과점	서울특별시 종로구 종로6가 262-1	서울특별시 종로구 종로	110126	3198	127.0073106	37.57069404
12282690	백다방	음식	커피점/카페	커피전문점/카페/다방	서울특별시 은평구 갈현동 398-11	서울특별시 은평구 연서로29길	122809	3330	126.919563	37.61879558
12098037	치킨매니아	음식	닭/오리요리	후라이드/양념치킨	서울특별시 은평구 대조동 62-1	서울특별시 은평구 서오릉로8길	122839	3392	126.9228055	37.6083913
12315954	바지락칼국수	음식	분식	국수/만두/칼국수	서울특별시 성북구 동소문동5가 59-1	서울특별시 성북구 동소문로18길	136035	2846	127.0156946	37.5916594
12169053	빨간오뎅	음식	분식	떡볶이전문	서울특별시 구로구 오류동 11-58	서울특별시 구로구 고척로	152889	8254	126.8393746	37.49705253
12321951	홍s커피	음식	커피점/카페	커피전문점/카페/다방	서울특별시 영등포구 당산동2가 30-2	서울특별시 영등포구 영등포로	150723	7264	126.8943817	37.52234085
12315357	아리바바피자	음식	패스트푸드	피자전문	서울특별시 용산구 용산동2가 1-45	서울특별시 용산구 소월로20길	140833	4337	126.9852073	37.5452859
12316174	독일빵	음식	제과제빵떡케익	제과점	서울특별시 성북구 장위동 68-225	서울특별시 성북구 장월로12길	136829	2769	127.050787	37.6120761
12277458	빵박사	음식	제과제빵떡케익	제과점	서울특별시 중구 신당동 366-90	서울특별시 중구 동호로7길	100830	4597	127.0106078	37.55249359
