"Hrapx","Hrapy","Lat","Lon","Globvalue"
"6352",498.75,278.75,33.6972,-100.747,0.4008
"6353",662.6667,62.4167,25.3938,-95.2885,0.4008
"6354",526.9167,267,33.2055,-99.5736,0.4008
"6355",800.4167,514.4167,40.1867,-84.7852,0.4008
"6356",793.8333,561.5833,41.6152,-84.2986,0.4008
"6357",603.6667,267.4167,32.8202,-96.3362,0.4008
"6358",571.75,584.8333,44.1941,-95.4106,0.4008
"6359",809.6667,520.0833,40.0582,-84.2812,0.4008
"6360",685.8333,388.5,36.301,-91.7836,0.4008
"6361",437.4167,586.25,45.1171,-102.9016,0.4008
"6362",199.6667,778.4167,52.5455,-118.7284,0.4008
"6363",759.9167,516.1667,40.4174,-86.7193,0.4008
"6364",778.5833,156,27.256,-90.3682,0.4008
"6365",633.4167,217.5833,31.2062,-95.4399,0.4017
"6366",809.75,522.8333,40.3809,-84.2053,0.4017
"6367",810.3333,521.25,40.2379,-84.2068,0.4017
"6368",835.1667,520.3333,39.935,-83.08,0.4017
"6369",508.75,626.8333,46.3919,-98.6767,0.4017
"6370",481.3333,228.3333,32.1078,-101.6291,0.4017
"6371",691.8333,401,36.7118,-91.3794,0.4017
"6372",828.6667,210.8333,29.189,-87.8812,0.4017
"6373",479.3333,617.8333,46.2402,-100.4119,0.4017
"6374",617,355.5,35.4418,-95.1673,0.4017
"6375",532.1667,320.25,34.9066,-99.1375,0.4017
"6376",462.4167,227.5,32.0372,-102.4138,0.4017
"6377",719.3333,561.4167,42.7468,-87.9273,0.4017
"6378",781.8333,515.5,40.1128,-85.6988,0.4017
"6379",727.6667,133.1667,26.7142,-92.4414,0.4017
"6380",659.5833,549.9167,42.9801,-91.1533,0.4017
"6381",813,521.0833,40.2468,-84.087,0.4017
"6382",822.6667,228.1667,30.0716,-87.9003,0.4017
"6383",786.1667,498.5,39.5398,-85.7397,0.4025
"6384",518.5,594.1667,45.1974,-98.3364,0.4025
"6385",831.6667,537,40.5618,-82.931,0.4025
"6386",748.5,521.25,40.7277,-87.1605,0.4025
"6387",579.5833,286.25,33.8809,-97.2379,0.4025
"6388",607.0833,278.9167,33.4378,-96.1141,0.4025
"6389",419.1667,600.0833,45.5726,-103.9,0.4025
"6390",604.1667,565.4167,43.7636,-93.8868,0.4025
"6391",524.1667,622.5,46.2525,-97.8151,0.4025
"6392",776.5,547.1667,41.1342,-85.4528,0.4025
"6393",273.3333,690,49.3763,-112.9461,0.4025
"6394",787.3333,486.5833,39.0937,-85.8774,0.4025
"6395",578.3333,224,31.4598,-97.6453,0.4025
"6396",485.8333,628.0833,46.6692,-99.9926,0.4025
"6397",694.5833,469.0833,38.8404,-90.5357,0.4025
"6398",765,409.6667,36.5508,-88.0209,0.4025
"6399",524.6667,286.5,33.8736,-99.5981,0.4033
"6400",581.1667,628.75,46.3308,-94.5127,0.4033
"6401",729.25,500.5833,39.9036,-88.4189,0.4033
"6402",824.25,432.9167,37.0675,-85.0528,0.4033
"6403",713.5833,393.25,36.2971,-90.5027,0.4033
"6404",748.1667,501.75,39.9075,-87.5059,0.4033
"6405",759.4167,428.5,37.1316,-88.035,0.4033
"6406",757.75,464.4167,38.6138,-87.5726,0.4033
"6407",520.0833,268.5833,33.276,-99.856,0.4033
"6408",821.25,501.25,39.3095,-84.0776,0.4033
"6409",473.8333,613.5833,46.1248,-100.7626,0.4033
"6410",802.75,414.75,36.5304,-86.2797,0.4042
"6411",427.1667,615.5833,46.2736,-103.4169,0.4042
"6412",659.25,391,36.5176,-92.9685,0.4042
"6413",716.25,474.6667,38.9119,-89.4592,0.4042
"6414",571.75,300.8333,34.2411,-97.5019,0.4042
"6415",804.9167,564.3333,41.8207,-83.6795,0.4042
"6416",409.5833,614.6667,46.2148,-104.4262,0.4042
"6417",243.5833,710.3333,50.0339,-114.9863,0.4042
"6418",858,574.6667,41.4486,-80.9672,0.4042
"6419",830.9167,210,29.1244,-87.8067,0.4042
"6420",592.9167,296.5,33.9999,-96.6139,0.4042
"6421",820.75,197.9167,28.7959,-88.3274,0.4042
"6422",786.0833,220.8333,30.1505,-89.3901,0.4042
"6423",870.8333,579.6667,41.4315,-80.2669,0.4042
"6424",563.9167,598,44.8821,-95.7602,0.4042
"6425",563.5,268.5,33.1172,-98.0175,0.4042
"6426",536,260.5,32.9978,-99.2183,0.4042
"6427",481.8333,240.8333,32.5005,-101.5627,0.4042
"6428",465.5833,271.75,33.7061,-102.1875,0.4042
"6429",957.6667,214.5833,28.0454,-83.1134,0.4042
"6430",613.5,568.3333,43.7201,-93.3294,0.4042
"6431",558.5,296.1667,34.1075,-98.104,0.4042
"6432",850,438.5,36.9441,-83.8519,0.405
"6433",464.25,335.25,35.6882,-102.0692,0.405
"6434",277,692.5833,49.4743,-112.7392,0.405
"6435",924.4167,207.6667,28.1175,-84.4059,0.405
"6436",880.75,222.9167,29.1065,-85.7938,0.405
"6437",806.8333,519.4167,40.2803,-84.4013,0.405
"6438",466.4167,290.6667,34.1645,-102.1154,0.405
"6439",807.75,520,40.2955,-84.3484,0.405
"6440",286,706.1667,49.9976,-112.2908,0.405
"6441",424.4167,223.5,31.9265,-103.999,0.405
"6442",861,552.9167,40.6649,-81.2725,0.405
"6443",556.5,283.0833,33.7268,-98.245,0.405
"6444",554.9167,602.0833,45.1828,-96.2538,0.405
"6445",513,279.75,33.8141,-100.1223,0.405
"6446",698.3333,468.5833,38.7968,-90.3634,0.405
"6447",802.0833,519.4167,39.9699,-84.6922,0.405
"6448",515.1667,630.4167,46.3797,-98.2886,0.405
"6449",561.25,262.6667,33.0152,-98.1445,0.405
"6450",844,553.5,40.9015,-82.0452,0.405
"6451",483.0833,250.25,32.9139,-101.4918,0.405
"6452",545.5,631.8333,46.3411,-96.5416,0.405
"6453",579.0833,217.9167,31.3568,-97.639,0.4058
"6454",735.0833,439.4167,37.8707,-88.9679,0.4058
"6455",657.1667,426.8333,37.9854,-92.6907,0.4058
"6456",547.1667,600.9167,45.4167,-96.6895,0.4058
"6457",633.4167,387.0833,36.3822,-94.1747,0.4058
"6458",776.75,222.5833,30.3468,-89.7279,0.4058
"6459",776.75,568.25,42.2044,-84.967,0.4058
"6460",531,624.6667,46.1914,-97.4186,0.4058
"6461",450.25,212.8333,31.5849,-102.9418,0.4058
"6462",816.9167,509.8333,39.6595,-84.1264,0.4058
"6463",745.6667,416.5833,36.8541,-88.7868,0.4058
"6464",551.9167,556.5,43.7962,-96.7647,0.4058
"6465",641.5,367.0833,35.6242,-93.9859,0.4058
"6466",502,551.0833,43.171,-99.5522,0.4058
"6467",799.6667,180.5833,27.8291,-89.3613,0.4058
"6468",545.0833,321,34.8725,-98.5735,0.4058
"6469",633.25,263.1667,32.6303,-95.1262,0.4058
"6470",887.75,225.0833,29.0878,-85.5069,0.4058
"6471",724.3333,142.5,27.1946,-92.489,0.4058
"6472",781.4167,512.1667,40.0083,-85.7718,0.4058
"6473",810.1667,154.4167,27.1179,-89.2082,0.4058
"6474",806.75,179.6667,27.775,-89.0964,0.4067
"6475",253.1667,706,49.8792,-114.343,0.4067
"6476",660.9167,347.75,35.1247,-93.2988,0.4067
"6477",473.5833,575.6667,44.6491,-100.9111,0.4067
"6478",446.6667,617.8333,46.3132,-102.298,0.4067
"6479",464,231.0833,32.2542,-102.3359,0.4067
"6480",567.5833,557.3333,43.7586,-95.9184,0.4067
"6481",765.0833,407.8333,36.5235,-88.0366,0.4067
"6482",730.4167,545.6667,41.6198,-87.707,0.4067
"6483",814.5,533.75,40.6819,-83.7882,0.4067
"6484",505.6667,590.25,44.9088,-99.0797,0.4067
"6485",543.5833,261.0833,33.0247,-98.8958,0.4067
"6486",201.3333,777.5,52.525,-118.6041,0.4067
"6487",621.9167,302.75,34.227,-95.3185,0.4067
"6488",480.0833,350.1667,35.7214,-101.3197,0.4067
"6489",798.0833,542.0833,40.9552,-84.4399,0.4075
"6490",766.6667,230,30.7455,-90.0409,0.4075
"6491",859.75,207.3333,28.7273,-86.7685,0.4075
"6492",706.9167,227.6667,31.0831,-92.4207,0.4075
"6493",429.3333,226,32.1842,-103.7936,0.4075
"6494",752.5,449.5,38.0273,-88.0425,0.4075
"6495",830.5,538.5833,40.5989,-82.956,0.4075
"6496",760.1667,236,30.9457,-90.2373,0.4075
"6497",559.5833,600.5833,45.3502,-96.0011,0.4075
"6498",797.4167,527.6667,40.7052,-84.6967,0.4075
"6499",275.5,704.0833,49.9188,-112.9308,0.4075
"6500",556.8333,335.5,35.0101,-97.9794,0.4075
"6501",618.9167,563.8333,43.543,-93.1425,0.4075
"6502",581.5833,227.1667,31.5623,-97.4994,0.4075
"6503",485.8333,293.75,34.4228,-101.2581,0.4075
"6504",634.0833,381.9167,36.4039,-94.1745,0.4075
"6505",617.9167,382.3333,36.5279,-94.8785,0.4075
"6506",446.9167,231.5,32.3196,-103.0567,0.4075
"6507",485.5,290.8333,34.1292,-101.2895,0.4075
"6508",519.0833,260.0833,33.0752,-99.9384,0.4075
"6509",509.9167,248.1667,32.5956,-100.3667,0.4075
"6510",448.9167,210.8333,31.6556,-102.9985,0.4075
"6511",791.0833,491.9167,39.1765,-85.6285,0.4075
"6512",823,418.75,36.6039,-85.327,0.4075
"6513",820.75,520.8333,40.1471,-83.7335,0.4075
"6514",665.4167,142.6667,27.5615,-94.6865,0.4075
"6515",797.75,511.25,39.9425,-84.9847,0.4075
"6516",602.75,87.25,26.2653,-97.3391,0.4075
"6517",882.0833,227.5,29.2362,-85.6852,0.4083
"6518",831.25,493.3333,38.8865,-83.7638,0.4083
"6519",790.0833,418.25,36.5428,-86.8369,0.4083
"6520",528,250.8333,32.7587,-99.5986,0.4083
"6521",724.5833,402.3333,36.4578,-89.9267,0.4083
"6522",259.1667,693.8333,49.4174,-113.8526,0.4083
"6523",799.25,559.3333,41.1929,-84.1767,0.4083
"6524",806.75,541.25,41.0172,-84.0162,0.4083
"6525",549.5833,630.6667,46.3175,-96.3065,0.4083
"6526",529.75,236.3333,32.1773,-99.5894,0.4083
"6527",577.25,609.1667,45.32,-94.9522,0.4083
"6528",678.4167,574.3333,43.6778,-89.8582,0.4083
"6529",831.6667,232.25,30.0448,-87.5113,0.4083
"6530",691.6667,390,36.411,-91.4968,0.4083
"6531",496.5833,259,33.0961,-100.891,0.4083
"6532",486.6667,622.4167,46.2985,-99.9747,0.4092
"6533",539,330.5833,35.0419,-98.7858,0.4092
"6534",584.1667,569.0833,43.42,-95.0742,0.4092
"6535",508.3333,230.5,32.0346,-100.5021,0.4092
"6536",198.8333,779.5833,52.5837,-118.802,0.4092
"6537",209.4167,698.5833,49.3982,-116.9596,0.4092
"6538",790,514.25,39.9514,-85.3407,0.4092
"6539",201,710.75,49.8446,-117.6379,0.4092
"6540",519.25,314.5,34.823,-99.7273,0.4092
"6541",223.25,700.75,49.5278,-116.1354,0.4092
"6542",774,131.4167,26.6362,-90.7415,0.4092
"6543",924.3333,210,28.2124,-84.3752,0.4092
"6544",725.5833,221.0833,30.6978,-91.7423,0.4092
"6545",543.5,254.25,32.7127,-98.9293,0.41
"6546",765.9167,218.5,30.1638,-90.2002,0.41
"6547",515.5833,593.25,45.0557,-98.5256,0.41
"6548",435,592.5833,45.3126,-103.0422,0.41
"6549",804.4167,508.25,39.7572,-84.7286,0.41
"6550",605.0833,227.9167,31.4718,-96.527,0.41
"6551",515.25,614.8333,45.9424,-98.3899,0.41
"6552",496,618.8333,46.1606,-99.4636,0.41
"6553",801.75,215.5833,29.739,-88.8438,0.41
"6554",453.75,609,45.9484,-101.9155,0.41
"6555",528.6667,279.4167,33.769,-99.4609,0.41
"6556",726.0833,479.3333,38.8483,-88.9486,0.41
"6557",723.4167,475,39.2116,-89.0146,0.41
"6558",546.8333,263.3333,33.0726,-98.7483,0.41
"6559",770,566.8333,42.335,-85.3255,0.41
"6560",756.4167,509.5833,40.0188,-86.9974,0.41
"6561",550.0833,295.8333,34.0932,-98.4653,0.41
"6562",447.4167,212,31.5498,-103.0614,0.41
"6563",520.5,551.5833,43.6834,-98.4857,0.41
"6564",701,226.8333,31.1069,-92.6635,0.41
"6565",514.8333,623,46.4071,-98.3513,0.41
"6566",711.6667,143,27.1982,-92.9559,0.41
"6567",750.25,413.5833,36.8584,-88.6151,0.41
"6568",723.4167,378.25,35.6423,-90.2491,0.41
"6569",623.9167,343.1667,35.0616,-94.9628,0.4108
"6570",574.4167,606.1667,45.2204,-95.1405,0.4108
"6571",874.75,199.9167,28.2366,-86.3233,0.4108
"6572",667.0833,506.0833,40.778,-91.3343,0.4108
"6573",464.25,206.0833,31.4128,-102.3743,0.4108
"6574",778.8333,496.5833,39.6544,-86.0975,0.4108
"6575",475.25,596.75,45.1792,-100.7773,0.4108
"6576",785.8333,570.9167,42.2379,-84.4779,0.4108
"6577",834,546.0833,40.8212,-82.651,0.4108
"6578",766.25,479,38.9722,-86.9647,0.4108
"6579",535.3333,261.4167,32.9938,-99.2407,0.4108
"6580",830.8333,176.4167,27.6429,-88.229,0.4108
"6581",884.9167,220.75,28.9605,-85.6698,0.4108
"6582",528.6667,307.5,34.5649,-99.3429,0.4108
"6583",638,306.5833,34.1154,-94.6052,0.4108
"6584",485,264.8333,33.3143,-101.364,0.4108
"6585",676.75,133.1667,27.2015,-94.3225,0.4117
"6586",560.4167,600.9167,45.259,-95.9459,0.4117
"6587",671.0833,372.5833,35.8182,-92.6143,0.4117
"6588",537.1667,239.5,32.2625,-99.2682,0.4117
"6589",214.5,707.5833,49.7609,-116.7599,0.4117
"6590",780.75,160.3333,27.3545,-90.2466,0.4117
"6591",446.5833,220.25,31.9373,-103.08,0.4117
"6592",448.5,214.75,31.652,-103.0137,0.4117
"6593",799.5833,178.3333,28.162,-89.3382,0.4117
"6594",552.5833,581.5833,44.4169,-96.5423,0.4117
"6595",517.5,633.9167,46.6815,-98.1166,0.4117
"6596",882.8333,225.1667,29.1463,-85.6881,0.4117
"6597",576.9167,276.9167,33.3908,-97.4042,0.4117
"6598",814.3333,518.0833,39.9385,-84.101,0.4117
"6599",815.0833,544.3333,41.0463,-83.5678,0.4117
"6600",833.6667,557.4167,41.2042,-82.4495,0.4117
"6601",806.0833,494,39.2669,-84.8861,0.4117
"6602",755.3333,376.9167,35.5747,-88.8564,0.4117
"6603",839.0833,543.5833,40.6294,-82.4664,0.4117
"6604",528.5,218.9167,31.5807,-99.7099,0.4117
"6605",494.75,256.5833,32.8884,-100.9676,0.4117
"6606",446.1667,597.5833,45.4513,-102.3829,0.4125
"6607",834.5,518.9167,39.886,-83.1367,0.4125
"6608",604.6667,579.0833,44.2549,-93.7288,0.4125
"6609",645.6667,454.8333,38.4273,-93.0529,0.4125
"6610",958.5,217.3333,28.1454,-83.0413,0.4125
"6611",697.4167,472.3333,39.0251,-90.3582,0.4125
"6612",918.75,206.6667,28.0976,-84.6307,0.4125
"6613",730.3333,407.25,36.5364,-89.6163,0.4125
"6614",691.25,227.3333,31.0604,-93.0472,0.4125
"6615",587.3333,305.75,34.069,-96.8197,0.4125
"6616",884.0833,226.6667,29.185,-85.6218,0.4125
"6617",749.5833,453.1667,38.0302,-88.2018,0.4125
"6618",472.3333,613.5833,46.1814,-100.8369,0.4125
"6619",573.25,342.5,35.4227,-97.1889,0.4125
"6620",501.0833,230.3333,32.1068,-100.7961,0.4125
"6621",551.6667,301.1667,34.3328,-98.375,0.4125
"6622",543.8333,301.75,34.3536,-98.7062,0.4125
"6623",572.4167,268.0833,33.1103,-97.647,0.4125
"6624",529.25,306,34.6069,-99.3229,0.4133
"6625",613.1667,369.5,35.6764,-95.2392,0.4133
"6626",454.1667,589.8333,45.2616,-101.9537,0.4133
"6627",227.4167,714.5833,50.1417,-116.0456,0.4133
"6628",201.0833,777.0833,52.5057,-118.6139,0.4133
"6629",604.0833,225,31.438,-96.5868,0.4133
"6630",703.8333,437.8333,37.9506,-90.4186,0.4133
"6631",616,569.25,43.9941,-93.2129,0.4133
"6632",715.0833,388.5833,36.3266,-90.4679,0.4133
"6633",463.8333,260.6667,33.3132,-102.281,0.4133
"6634",532.1667,285.0833,33.8374,-99.2864,0.4133
"6635",541.75,321.6667,34.9186,-98.7061,0.4133
"6636",550.9167,592.1667,44.9206,-96.5525,0.4133
"6637",861.8333,538.0833,40.1421,-81.5296,0.4133
"6638",823.6667,543.5,40.8859,-83.1812,0.4133
"6639",511.5833,314.9167,34.7895,-100.0702,0.4133
"6640",466.5833,239.5,32.4986,-102.2067,0.4133
"6641",485.5,231,32.1428,-101.4463,0.4142
"6642",749.4167,161.1667,27.5326,-91.4044,0.4142
"6643",534.75,256.8333,32.8635,-99.287,0.4142
"6644",517.5,278.4167,33.644,-99.9454,0.4142
"6645",454.5,622.5,46.4505,-101.8403,0.4142
"6646",487.5,266.5,33.3859,-101.253,0.4142
"6647",507.3333,296,34.0537,-100.2862,0.4142
"6648",554.8333,578.3333,44.4758,-96.4499,0.4142
"6649",898.3333,194.4167,27.5837,-85.5818,0.4142
"6650",751.5,520.25,40.6536,-87.0345,0.4142
"6651",558.0833,97.3333,26.7736,-98.9506,0.4142
"6652",994.8333,223.9167,28.0138,-81.648,0.4142
"6653",517.5,290.3333,34.0238,-99.8959,0.4142
"6654",704.25,472.3333,38.8209,-90.0425,0.4142
"6655",198.9167,779.0833,52.5645,-118.7884,0.4142
"6656",503.3333,304.5,34.6244,-100.4691,0.4142
"6657",830.1667,527.1667,40.23,-83.1854,0.415
"6658",916.0833,164.9167,26.6638,-85.2742,0.415
"6659",795.1667,503.25,39.7098,-85.2367,0.415
"6660",527,295.4167,34.1997,-99.4649,0.415
"6661",665.5,344.5,35.1546,-93.107,0.415
"6662",613.0833,323.3333,34.6944,-95.5716,0.415
"6663",454.8333,223,32.0766,-102.7394,0.415
"6664",481.9167,265.8333,33.3479,-101.4941,0.415
"6665",489.1667,592.1667,45.0733,-99.9849,0.415
"6666",443.1667,229,32.3242,-103.2161,0.415
"6667",593.5833,306.8333,34.391,-96.5157,0.415
"6668",744.3333,403.1667,36.3911,-89.0437,0.415
"6669",713,399.1667,36.4709,-90.4787,0.415
"6670",819.4167,235.5833,30.3958,-87.9371,0.415
"6671",523.25,302.4167,34.4276,-99.6064,0.4158
"6672",506.75,588.5833,45.0036,-99.0344,0.4158
"6673",569,270.1667,33.2256,-97.7745,0.4158
"6674",462.9167,595.0833,45.2466,-101.4353,0.4158
"6675",672.8333,348.9167,35.2315,-92.7478,0.4158
"6676",514,628.25,46.3888,-98.3621,0.4158
"6677",571.5833,594.5,44.7377,-95.3674,0.4158
"6678",929.6667,218.5833,28.4544,-84.0614,0.4158
"6679",540.1667,296.5,34.1454,-98.8957,0.4158
"6680",642.6667,461.75,38.7612,-93.125,0.4158
"6681",564.1667,303.4167,34.3995,-97.8187,0.4167
"6682",721.1667,563.6667,42.8281,-87.8021,0.4167
"6683",579.4167,565.6667,43.7767,-95.2217,0.4167
"6684",474.9167,229.3333,32.0887,-101.8959,0.4167
"6685",554,562.8333,43.2843,-96.7222,0.4167
"6686",770.5833,527.8333,40.8748,-85.9849,0.4167
"6687",796,202.0833,29.1809,-89.208,0.4167
"6688",503.5,223,31.805,-100.7232,0.4167
"6689",520.1667,260.5833,33.1071,-99.8897,0.4167
"6690",519.1667,607.4167,45.646,-98.2286,0.4167
"6691",837,228.5,29.8575,-87.3545,0.4167
"6692",559.4167,334.4167,35.1276,-97.8715,0.4167
"6693",513.1667,614.6667,46.0188,-98.5064,0.4167
"6694",526.8333,280.1667,33.729,-99.5334,0.4167
"6695",583.1667,276.5,33.4971,-97.1417,0.4167
"6696",537.25,214.5,31.3902,-99.3679,0.4167
"6697",955.6667,219.8333,28.2638,-83.106,0.4175
"6698",786.9167,160.25,27.3767,-90.0115,0.4175
"6699",780.1667,228.25,30.4645,-89.5364,0.4175
"6700",813.3333,219.1667,29.7188,-88.3622,0.4175
"6701",670,387.4167,36.3393,-92.4906,0.4175
"6702",556.3333,610.4167,45.6182,-96.0923,0.4175
"6703",447.5,220.9167,31.8302,-103.0387,0.4175
"6704",472,591.5833,45.1881,-100.9675,0.4175
"6705",751.6667,486.5,39.0238,-87.6486,0.4175
"6706",792.75,516.75,40.0011,-85.1697,0.4175
"6707",261,694.9167,49.468,-113.7485,0.4175
"6708",251.4167,695.5833,49.466,-114.3461,0.4175
"6709",836,465.75,38.0364,-84.0045,0.4175
"6710",452.6667,272.9167,33.7423,-102.7367,0.4175
"6711",455.4167,237.25,32.4282,-102.6817,0.4175
"6712",515.5833,612.8333,45.7814,-98.3771,0.4175
"6713",588.3333,306.5,34.1846,-96.7651,0.4175
"6714",820.0833,511,39.7819,-83.9384,0.4175
"6715",790.0833,491.4167,39.2585,-85.6682,0.4175
"6716",570.5833,327.5833,34.8368,-97.4164,0.4175
"6717",959.25,220.5,28.2254,-82.9703,0.4175
"6718",505.25,294,34.4125,-100.4186,0.4175
"6719",531.4167,248.0833,32.5989,-99.4714,0.4183
"6720",511.5,253.25,32.8872,-100.2804,0.4183
"6721",830.5,547.9167,40.9324,-82.7789,0.4183
"6722",770.1667,230.8333,30.7424,-89.8949,0.4183
"6723",445.4167,220.0833,31.9382,-103.1279,0.4183
"6724",606.8333,377.75,36.4534,-95.4183,0.4183
"6725",496.4167,248.75,32.7426,-100.9274,0.4183
"6726",459.75,240.6667,32.6038,-102.4938,0.4183
"6727",568.8333,583.1667,44.6092,-95.6397,0.4192
"6728",649.75,397,36.914,-93.3148,0.4192
"6729",793.6667,413,36.5584,-86.702,0.4192
"6730",885.8333,222.6667,29.0188,-85.6104,0.4192
"6731",753.6667,503.1667,39.8736,-87.226,0.4192
"6732",827.3333,228.8333,30.0473,-87.7149,0.4192
"6733",884.4167,222.25,29.0392,-85.6671,0.4192
"6734",490.0833,598.75,45.208,-99.9119,0.4192
"6735",671.25,457.6667,38.5158,-91.7682,0.4192
"6736",517.75,215.5833,31.4763,-100.1569,0.4192
"6737",560.75,358.5833,35.7036,-97.6429,0.4192
"6738",587.8333,581.6667,44.5323,-94.6176,0.4192
"6739",761.3333,574.5,42.6054,-85.6119,0.4192
"6740",577,327.0833,34.9082,-97.1355,0.4192
"6741",598.3333,334.5833,35.149,-96.1352,0.4192
"6742",632,324.8333,34.7505,-94.7347,0.4192
"6743",715,392,36.2048,-90.4687,0.42
"6744",202.5,773.6667,52.3832,-118.4669,0.42
"6745",542.1667,210.5833,31.2879,-99.1809,0.42
"6746",449.4167,228.4167,32.2546,-102.952,0.42
"6747",655.9167,369.5833,35.555,-93.3352,0.42
"6748",805,456.8333,37.9684,-85.5354,0.42
"6749",822.25,527.0833,40.0738,-83.581,0.42
"6750",481.3333,336.6667,35.7977,-101.3011,0.42
"6751",744.3333,527.9167,40.9302,-87.2642,0.42
"6752",846.1667,234,29.9822,-86.9377,0.42
"6753",537.0833,598.5,45.1842,-97.2685,0.42
"6754",528.75,248.75,32.7141,-99.5772,0.42
"6755",756.6667,447.5,38.0096,-87.8525,0.42
"6756",578.0833,615.1667,45.6066,-94.8464,0.42
"6757",483.75,593.9167,45.212,-100.2858,0.42
"6758",598.5833,301.8333,34.1223,-96.3414,0.42
"6759",673.25,221.9167,30.8455,-93.8283,0.42
"6760",589.3333,365.1667,35.6539,-96.3468,0.4208
"6761",772.5833,498.1667,39.7903,-86.3647,0.4208
"6762",795,493.8333,39.2326,-85.4116,0.4208
"6763",703.1667,414.3333,37.1349,-90.7336,0.4208
"6764",700.3333,434.8333,37.9102,-90.6191,0.4208
"6765",470.0833,259.6667,33.2408,-102.0203,0.4208
"6766",729.5833,219.0833,30.6546,-91.6033,0.4208
"6767",642,436.6667,38.0125,-93.3568,0.4208
"6768",280.8333,688.75,49.3365,-112.4714,0.4208
"6769",538.5833,279,33.6604,-99.0355,0.4208
"6770",769,156.3333,27.2451,-90.7217,0.4208
"6771",525.9167,254.8333,32.9082,-99.6666,0.4208
"6772",667.5833,358.3333,35.4127,-92.9105,0.4208
"6773",526.5833,266.25,33.2282,-99.5917,0.4217
"6774",209.3333,703.75,49.6027,-117.0308,0.4217
"6775",769.0833,524,40.7256,-86.1197,0.4217
"6776",493.1667,244.1667,32.6755,-101.0838,0.4217
"6777",784.4167,587.9167,42.7649,-84.2295,0.4217
"6778",741.5,502.8333,40.2114,-87.7658,0.4217
"6779",524.75,629.1667,46.4413,-97.7411,0.4217
"6780",715.3333,443.6667,38.02,-89.827,0.4217
"6781",486.25,632.1667,46.7322,-99.9359,0.4217
"6782",511.25,578,44.6653,-98.8346,0.4217
"6783",824.5833,209.6667,29.168,-88.049,0.4217
"6784",449.8333,586.3333,45.0983,-102.1999,0.4217
"6785",777.8333,506.25,39.8396,-86.0354,0.4217
"6786",476.0833,302,34.6352,-101.6677,0.4217
"6787",574.4167,342.0833,35.347,-97.1517,0.4217
"6788",499.6667,570.8333,44.3735,-99.5079,0.4217
"6789",709.4167,411,37.079,-90.4764,0.4217
"6790",451.4167,585.25,45.0628,-102.1231,0.4217
"6791",545.9167,285.0833,33.745,-98.6939,0.4217
"6792",602.9167,598.5,45.0106,-93.616,0.4217
"6793",757.5833,498.9167,39.8679,-87.0672,0.4217
"6794",550.5833,583.1667,44.6739,-96.637,0.4217
"6795",484.5833,232.1667,32.1438,-101.478,0.4217
"6796",687.75,390.4167,36.4838,-91.6681,0.4217
"6797",772.6667,528.8333,40.8393,-85.8677,0.4225
"6798",817.1667,507.4167,39.7383,-84.1337,0.4225
"6799",710.1667,360.5833,35.3443,-91.0134,0.4225
"6800",487.75,248.3333,32.7463,-101.2934,0.4225
"6801",252.25,694.3333,49.409,-114.2801,0.4225
"6802",577.25,572.5833,44.0353,-95.2769,0.4225
"6803",882.3333,227.4167,29.2418,-85.6762,0.4225
"6804",573.75,217.5833,31.3322,-97.8641,0.4225
"6805",533.25,291.5,34.0137,-99.2159,0.4225
"6806",436.4167,220.1667,32.0081,-103.5064,0.4225
"6807",614,281.6667,33.4453,-95.8043,0.4225
"6808",774.1667,506.1667,39.8953,-86.2054,0.4225
